price,manufacturer,model,condition,cylinders,fuel,transmission,drive,type,state,car_age,log_odometer
26990,,Genesis G80,unknown,6 cylinders,gas,automatic,rwd,sedan,al,8.0,11.220820291680797
22200,dodge,durango sxt,excellent,6 cylinders,gas,automatic,rwd,SUV,al,10.0,10.950824090522445
1500,chevrolet,lumina,fair,unknown,gas,automatic,unknown,unknown,al,27.0,10.997037046861776
7500,fiat,500,excellent,4 cylinders,gas,manual,unknown,hatchback,al,12.0,4.290459441148391
9500,kia,soul,excellent,4 cylinders,gas,automatic,unknown,unknown,al,10.0,4.442651256490317
12990,ford,f-150,good,8 cylinders,gas,automatic,rwd,truck,al,17.0,11.918897111432843
18800,ford,f250,unknown,unknown,gas,automatic,unknown,unknown,al,12.0,12.111767460549332
19800,chevrolet,silverado 2500,unknown,unknown,gas,automatic,unknown,unknown,al,12.0,12.066816325306588
23900,ford,f250,unknown,unknown,gas,automatic,unknown,unknown,al,9.0,11.964007453736912
18800,ford,f250,unknown,unknown,gas,automatic,unknown,unknown,al,10.0,12.180759965737863
17000,honda,cr-v,excellent,unknown,gas,automatic,unknown,unknown,al,10.0,11.49273296168228
15000,ford,thunderbird,excellent,8 cylinders,gas,automatic,unknown,convertible,al,21.0,11.782960235741939
22990,toyota,tacoma access cab pickup,good,unknown,gas,other,unknown,pickup,al,13.0,10.53810479090567
26990,chevrolet,silverado 1500 crew,good,6 cylinders,gas,automatic,unknown,pickup,al,11.0,11.05295137136167
28989,ford,f-150,unknown,8 cylinders,gas,automatic,4wd,pickup,al,12.0,11.429435154471204
33990,gmc,sierra 1500 double cab sle,good,8 cylinders,gas,other,4wd,pickup,al,9.0,10.41658060374452
24990,audi,a4 ultra premium sedan 4d,good,unknown,other,other,fwd,sedan,al,8.0,9.96716632919931
29989,ford,f-150,unknown,6 cylinders,gas,automatic,4wd,pickup,al,10.0,11.129378392162995
32990,chevrolet,silverado 1500 ld,good,unknown,other,other,unknown,pickup,al,6.0,8.838986793496787
7900,nissan,maxima,unknown,unknown,gas,automatic,fwd,sedan,al,16.0,11.908144931958773
29990,jeep,wrangler sport suv 2d,good,6 cylinders,gas,other,4wd,other,al,8.0,10.263990161609186
35400,ford,f-350,unknown,unknown,diesel,automatic,4wd,pickup,al,12.0,12.185145185847176
23900,ram,1500,unknown,unknown,diesel,automatic,4wd,pickup,al,10.0,11.586770545428099
24900,jeep,wrangler,unknown,unknown,gas,automatic,4wd,SUV,al,12.0,11.617060229702236
32699,toyota,tundra,unknown,unknown,other,automatic,4wd,pickup,al,11.0,11.795514590356
33990,chevrolet,silverado 1500,unknown,8 cylinders,unknown,automatic,4wd,pickup,al,9.0,11.677558158893099
30590,toyota,tacoma double cab sr5,good,unknown,gas,other,unknown,pickup,al,6.0,9.11007795003779
36990,ford,f150 supercrew cab xlt,good,6 cylinders,other,automatic,4wd,pickup,al,8.0,9.644975857384127
31990,ram,1500 quad cab harvest pickup,good,6 cylinders,gas,other,4wd,pickup,al,7.0,10.219283208646708
12882,chevrolet,silverado 1500,excellent,unknown,gas,automatic,unknown,sedan,al,15.0,12.152197072560856
14882,ford,transit,excellent,unknown,gas,automatic,unknown,unknown,al,10.0,11.93019397141953
30900,chevrolet,silverado 2500,unknown,unknown,gas,automatic,unknown,unknown,al,10.0,11.461642696843066
28900,ford,f350,unknown,unknown,gas,automatic,unknown,unknown,al,10.0,11.767575435251748
26590,honda,civic si coupe 2d,good,unknown,gas,other,fwd,coupe,al,5.0,9.205830216498297
24900,ford,f250,unknown,unknown,gas,automatic,unknown,unknown,al,13.0,11.775297421715827
20590,nissan,frontier crew cab sv,good,6 cylinders,gas,other,4wd,pickup,al,12.0,11.498745401396395
5900,ford,freestar wagon,unknown,6 cylinders,gas,automatic,fwd,unknown,al,21.0,11.466672080452767
6999,chevrolet,traverse,unknown,6 cylinders,gas,automatic,unknown,unknown,al,16.0,11.898194668458823
25989,bmw,6 series,unknown,8 cylinders,gas,automatic,rwd,sedan,al,12.0,11.184962918016424
21590,honda,civic ex sedan 4d,good,unknown,gas,other,fwd,sedan,al,7.0,8.972844314437573
37990,chevrolet,corvette grand sport,good,8 cylinders,other,other,rwd,other,al,15.0,10.938503098676163
31990,ram,1500 crew cab big horn,good,8 cylinders,gas,other,unknown,pickup,al,8.0,10.489105200153407
19989,audi,q5,unknown,4 cylinders,gas,automatic,unknown,SUV,al,10.0,10.796263977345216
6999,nissan,rogue,unknown,4 cylinders,gas,automatic,unknown,unknown,al,16.0,11.451060699493427
18897,toyota,rav4,unknown,4 cylinders,gas,other,fwd,SUV,al,11.0,11.416689857089402
12897,buick,encore,unknown,4 cylinders,gas,other,fwd,SUV,al,9.0,11.332625862647909
44799,tesla,s 90d,unknown,unknown,electric,automatic,unknown,unknown,al,10.0,10.358218901947211
10600,honda,pilot,excellent,6 cylinders,gas,automatic,unknown,unknown,al,16.0,11.835016210489899
27500,chevrolet,corvette z51,like new,8 cylinders,gas,automatic,rwd,coupe,al,20.0,10.596659732783579
35590,ram,1500 crew cab big horn,good,6 cylinders,other,other,4wd,pickup,al,7.0,10.034778938217304
29590,ford,expedition xlt sport,good,6 cylinders,gas,other,4wd,SUV,al,8.0,11.167063280451986
36990,nissan,frontier crew cab pro-4x,good,6 cylinders,gas,other,4wd,pickup,al,5.0,8.36240897761537
34997,ford,super duty f-250 srw,excellent,8 cylinders,gas,automatic,4wd,pickup,al,9.0,11.711784520403112
52997,rover,sport,excellent,6 cylinders,gas,automatic,4wd,SUV,al,8.0,10.984410978333154
32997,,HUMMER H2,excellent,8 cylinders,gas,automatic,4wd,SUV,al,17.0,11.874125156780376
16997,,HUMMER H2,excellent,8 cylinders,gas,automatic,4wd,SUV,al,22.0,11.99452411143469
30000,chevrolet,camaro 2ss convertible,excellent,8 cylinders,gas,manual,unknown,convertible,al,14.0,9.798182590890704
23173,chevrolet,silverado 1500,unknown,8 cylinders,gas,automatic,4wd,truck,al,13.0,11.785643634594013
18217,toyota,tacoma,unknown,6 cylinders,gas,automatic,rwd,truck,al,14.0,11.923053020292636
16300,toyota,tacoma,unknown,6 cylinders,gas,automatic,rwd,truck,al,18.0,11.998882410647226
15116,chevrolet,avalanche,unknown,8 cylinders,gas,automatic,4wd,truck,al,18.0,11.839491655471976
38590,chevrolet,corvette grand sport,good,8 cylinders,gas,other,rwd,other,al,14.0,10.316854690540147
14500,chevrolet,tahoe,unknown,unknown,gas,automatic,unknown,unknown,al,16.0,11.4659072300066
20288,mercedes-benz,glk,unknown,6 cylinders,gas,automatic,rwd,SUV,al,10.0,10.797328155572691
5900,pontiac,vibe,unknown,4 cylinders,gas,automatic,fwd,sedan,al,15.0,12.112860263807995
76500,ford,super duty f-350 drw pickup,unknown,8 cylinders,diesel,automatic,4wd,unknown,al,6.0,8.502688505213357
32900,ford,transit,like new,6 cylinders,gas,automatic,rwd,van,al,6.0,8.815221555922163
11500,chevrolet,express,excellent,8 cylinders,gas,automatic,rwd,van,al,12.0,12.340166380010873
31900,ford,transit,like new,6 cylinders,gas,automatic,rwd,van,al,6.0,10.292077743419448
29900,ford,f-150,like new,8 cylinders,gas,automatic,rwd,truck,al,6.0,10.043466862589568
37900,chevrolet,silverado 1500,like new,8 cylinders,gas,automatic,rwd,truck,al,5.0,8.634620608292202
9500,ford,transit connect,excellent,4 cylinders,gas,automatic,fwd,van,al,11.0,12.299481018044903
33900,gmc,savana,like new,8 cylinders,gas,automatic,rwd,van,al,6.0,10.109932454227286
17200,ford,transit connect,excellent,4 cylinders,gas,automatic,fwd,van,al,11.0,10.715017588824425
23900,ford,transit 150,excellent,6 cylinders,gas,automatic,rwd,van,al,8.0,11.594348757659091
22300,ford,transit 150,excellent,6 cylinders,gas,automatic,rwd,van,al,8.0,11.640597223421427
8800,lexus,ls 430,good,8 cylinders,gas,automatic,rwd,unknown,al,20.0,11.995357787034976
18800,chevrolet,silverado 2500,unknown,unknown,gas,automatic,unknown,unknown,al,11.0,12.083910661257521
20900,ford,f250,unknown,unknown,gas,automatic,unknown,unknown,al,13.0,12.154784614286667
31900,ford,f350,unknown,unknown,gas,automatic,unknown,unknown,al,12.0,11.461642696843066
26900,ford,f250,unknown,unknown,gas,automatic,unknown,unknown,al,10.0,12.00762780434872
24900,chevrolet,silverado 2500,unknown,unknown,gas,automatic,unknown,unknown,al,13.0,11.728044909070785
12995,toyota,camry se,excellent,4 cylinders,gas,automatic,fwd,sedan,al,12.0,11.133668893030196
31900,ford,f250,unknown,unknown,gas,automatic,unknown,unknown,al,8.0,11.820417517632333
25900,chevrolet,silverado 2500,unknown,unknown,gas,automatic,unknown,unknown,al,10.0,12.07254696717504
30900,ford,f250,unknown,unknown,gas,automatic,unknown,unknown,al,8.0,11.938199736300925
31900,chevrolet,silverado 2500,unknown,unknown,gas,automatic,unknown,unknown,al,10.0,10.799595985047786
5500,lexus,ls 430,good,8 cylinders,gas,automatic,rwd,sedan,al,22.0,12.216027926866138
20599,nissan,frontier,unknown,unknown,gas,automatic,fwd,pickup,al,8.0,11.522657950314608
22590,ford,f150 super cab xl pickup 4d,good,6 cylinders,other,other,unknown,pickup,al,12.0,9.558882332684727
27995,ford,f250 super duty,unknown,unknown,gas,automatic,unknown,unknown,al,13.0,10.199770035207079
24990,chevrolet,silverado 1500 regular,good,8 cylinders,gas,other,unknown,pickup,al,13.0,10.183427229849748
28989,jaguar,f-pace,unknown,4 cylinders,diesel,automatic,unknown,SUV,al,8.0,11.169617920769221
17000,chevrolet,suburban,excellent,unknown,gas,automatic,unknown,unknown,al,12.0,12.083910661257521
21590,ram,1500 regular cab tradesman,good,6 cylinders,gas,other,unknown,pickup,al,9.0,10.474241084882006
39590,chevrolet,camaro ss coupe 2d,good,8 cylinders,gas,other,rwd,coupe,al,8.0,9.258844781035798
28989,ford,f-150,unknown,8 cylinders,gas,automatic,4wd,pickup,al,12.0,11.498785971816506
18998,nissan,rogue,unknown,unknown,gas,automatic,4wd,SUV,al,7.0,10.101190211368385
32990,bmw,z4 sdrive35is roadster 2d,good,unknown,other,other,rwd,other,al,14.0,10.733326750679167
31990,toyota,tundra double cab pickup,good,8 cylinders,gas,other,4wd,pickup,al,12.0,10.916342223384556
24995,ford,f-250 super duty,unknown,unknown,gas,automatic,unknown,unknown,al,13.0,10.597234553168041
19999,mitsubishi,outlander sport se,excellent,4 cylinders,gas,automatic,4wd,SUV,al,6.0,10.373522431293592
27989,ram,1500,unknown,8 cylinders,gas,automatic,4wd,pickup,al,10.0,11.527528322354161
15065,jeep,cherokee,unknown,4 cylinders,gas,automatic,fwd,SUV,al,9.0,11.437285550761484
13966,bmw,x1 sdrive28i,unknown,4 cylinders,gas,automatic,rwd,SUV,al,11.0,11.483579040174998
16897,hyundai,elantra,unknown,4 cylinders,gas,other,fwd,sedan,al,7.0,11.173599159366109
27897,chevrolet,silverado 1500,unknown,8 cylinders,gas,other,rwd,truck,al,12.0,10.91570645503712
21099,dodge,challenger,unknown,unknown,gas,automatic,rwd,coupe,al,12.0,11.41220970128733
7900,nissan,maxima,unknown,unknown,gas,automatic,fwd,sedan,al,16.0,11.908144931958773
23900,ram,1500,unknown,unknown,diesel,automatic,4wd,pickup,al,10.0,11.586770545428099
29894,mercedes-benz,benz cls63 amg,unknown,unknown,gas,automatic,unknown,unknown,al,13.0,11.463829754126165
24900,jeep,wrangler,unknown,unknown,gas,automatic,4wd,SUV,al,12.0,11.617060229702236
26998,nissan,murano,unknown,unknown,gas,automatic,4wd,SUV,al,7.0,10.136739837998626
32900,gmc,sierra,unknown,unknown,other,automatic,4wd,pickup,al,10.0,11.472415921632019
27590,chevrolet,colorado extended cab,good,6 cylinders,gas,other,4wd,pickup,al,8.0,10.489717450749996
26500,gmc,sierra 1500,excellent,unknown,gas,automatic,unknown,unknown,al,10.0,11.957617696467539
39590,jeep,wrangler unlimited all new,good,6 cylinders,gas,other,4wd,SUV,al,7.0,9.993967905664503
14747,toyota,highlander,unknown,6 cylinders,gas,automatic,fwd,SUV,al,13.0,12.207786176596914
11199,toyota,camry,unknown,4 cylinders,gas,other,fwd,sedan,al,14.0,11.498887390666301
22000,jeep,wrangler,excellent,6 cylinders,gas,automatic,4wd,unknown,al,9.0,11.225123385317872
10500,chevrolet,tahoe ltz,unknown,8 cylinders,gas,automatic,unknown,SUV,al,17.0,11.682879187770318
4800,toyota,sienna le,unknown,6 cylinders,gas,automatic,unknown,unknown,al,16.0,11.755393097723262
4200,chevrolet,impala,unknown,6 cylinders,gas,automatic,unknown,unknown,al,15.0,11.699861359314928
39590,ford,mustang gt coupe 2d,good,8 cylinders,gas,other,rwd,coupe,al,5.0,7.5953872788539725
8990,ford,edge,unknown,6 cylinders,gas,automatic,4wd,sedan,al,17.0,11.936708438530315
20000,cadillac,srx premium,excellent,6 cylinders,gas,automatic,unknown,SUV,al,10.0,11.231901180182515
10500,kia,sorento,excellent,6 cylinders,gas,automatic,fwd,SUV,al,12.0,11.482352848993164
20000,kia,optima,like new,4 cylinders,gas,automatic,fwd,sedan,al,5.0,9.702777967428895
8000,volkswagen,passat wagon,unknown,unknown,gas,automatic,unknown,unknown,al,15.0,11.580901819979323
5900,jeep,grand cherokee,unknown,8 cylinders,gas,automatic,4wd,unknown,al,21.0,11.967961384844138
16900,ford,f350,unknown,unknown,gas,automatic,unknown,unknown,al,12.0,12.19602736016897
21900,ford,f250,unknown,unknown,gas,automatic,unknown,unknown,al,11.0,12.025755079404917
24900,chevrolet,silverado 2500,unknown,unknown,gas,automatic,unknown,unknown,al,12.0,11.982935344196433
23900,ford,f350,unknown,unknown,gas,automatic,unknown,unknown,al,14.0,12.066816325306588
23900,ford,f350,unknown,unknown,gas,automatic,unknown,unknown,al,14.0,11.751950239425476
21900,ford,f250,unknown,unknown,gas,automatic,unknown,unknown,al,11.0,12.07254696717504
31900,chevrolet,silverado 3500,unknown,unknown,gas,automatic,unknown,unknown,al,10.0,11.870606902224587
11500,mercedes-benz,c250,excellent,4 cylinders,gas,automatic,unknown,unknown,al,12.0,11.759793355371237
16700,chevrolet,tahoe,excellent,8 cylinders,gas,automatic,rwd,SUV,al,15.0,12.123902259286407
38500,ford,super duty f-350 drw chassis cab,unknown,8 cylinders,diesel,automatic,4wd,unknown,al,10.0,11.868317586443952
9442,nissan,nv cargo,excellent,unknown,gas,automatic,unknown,unknown,al,13.0,12.33270970174018
19442,ford,transit,excellent,unknown,gas,automatic,unknown,unknown,al,7.0,11.558137807791777
10442,acura,ilx,excellent,unknown,gas,automatic,unknown,sedan,al,12.0,11.195278907998974
21600,bmw,650i,excellent,8 cylinders,gas,automatic,rwd,sedan,al,12.0,11.369193653080181
18590,mitsubishi,outlander sport es,good,unknown,other,other,4wd,hatchback,al,8.0,9.851931065621725
27699,infiniti,qx60,unknown,unknown,gas,automatic,fwd,SUV,al,7.0,11.115874855463082
22990,infiniti,qx50 sport utility 4d,good,unknown,other,other,unknown,hatchback,al,8.0,9.96636845057533
24977,audi,q7,unknown,6 cylinders,gas,automatic,unknown,SUV,al,10.0,11.415907828290715
21990,mitsubishi,outlander sport es,good,unknown,gas,other,unknown,hatchback,al,5.0,8.175829008714597
25590,infiniti,q70 3.7 sedan 4d,good,unknown,other,other,rwd,sedan,al,8.0,11.10695522930662
22989,lexus,rx 350,unknown,6 cylinders,gas,automatic,fwd,SUV,al,12.0,10.892656929822856
19899,nissan,rogue sport,unknown,unknown,gas,automatic,fwd,hatchback,al,5.0,9.267571005430455
1000,pontiac,firebird,fair,6 cylinders,gas,automatic,rwd,unknown,al,28.0,12.25486757159303
48200,chevrolet,silverado,excellent,8 cylinders,gas,automatic,4wd,pickup,al,7.0,10.41834503741549
19900,infiniti,qx56,unknown,8 cylinders,gas,automatic,4wd,unknown,al,12.0,11.714984287447216
33590,lexus,ls 460 sedan 4d,good,8 cylinders,gas,other,rwd,sedan,al,12.0,10.42141787803205
18989,bmw,5 series,unknown,6 cylinders,diesel,automatic,unknown,sedan,al,11.0,11.2708539037705
13958,toyota,prius,unknown,4 cylinders,hybrid,automatic,fwd,sedan,al,10.0,11.53786195026026
5998,kia,rio,unknown,4 cylinders,gas,automatic,fwd,sedan,al,12.0,12.229779406474806
18897,bmw,535i,unknown,6 cylinders,gas,other,rwd,sedan,al,13.0,11.568993840489764
14897,jeep,grand cherokee,unknown,6 cylinders,gas,other,rwd,SUV,al,13.0,11.630806273624454
28699,infiniti,q50,unknown,unknown,gas,automatic,4wd,sedan,al,7.0,10.149526981327242
11500,chevrolet,equinox,good,4 cylinders,gas,automatic,fwd,SUV,al,11.0,11.478861831194436
10900,nissan,titan,good,8 cylinders,gas,automatic,rwd,truck,al,16.0,12.205637550890227
38590,lincoln,corsair sport utility 4d,good,unknown,gas,other,unknown,other,al,5.0,8.753213480544126
23590,mitsubishi,outlander phev gt,good,unknown,other,other,4wd,other,al,7.0,10.798227730379839
5900,acura,tl,good,6 cylinders,gas,automatic,fwd,sedan,al,20.0,11.908629757599385
33590,cadillac,xt5 platinum sport,good,6 cylinders,gas,other,unknown,other,al,8.0,10.271320019170737
1950,,merkur xr4ti,good,4 cylinders,gas,manual,rwd,hatchback,al,40.0,10.25769445336048
6989,chrysler,town & country,unknown,6 cylinders,gas,automatic,fwd,van,al,16.0,11.894043234207523
26995,ford,f-150,unknown,6 cylinders,gas,automatic,rwd,truck,al,8.0,11.650441408716866
3277,honda,accord ex,good,4 cylinders,gas,automatic,fwd,sedan,al,21.0,12.45293662970407
5177,honda,civic sedan,excellent,4 cylinders,gas,automatic,fwd,sedan,al,16.0,11.891368749982085
7177,dodge,charger se 4dr sedan,excellent,6 cylinders,gas,automatic,unknown,unknown,al,12.0,12.04355959836804
35590,lexus,ls 460 sedan 4d,good,8 cylinders,gas,other,unknown,sedan,al,9.0,10.938378763646385
7477,kia,forte lx,excellent,4 cylinders,gas,automatic,fwd,sedan,al,9.0,11.338583982516495
6977,acura,tsx w/tech,excellent,4 cylinders,gas,automatic,fwd,sedan,al,14.0,12.025755079404917
6877,acura,tsx tech pkg,excellent,4 cylinders,gas,automatic,fwd,sedan,al,15.0,11.976665770490767
6877,acura,tsx,excellent,4 cylinders,gas,automatic,fwd,sedan,al,16.0,12.095146671399466
6795,hyundai,sonata,unknown,4 cylinders,gas,automatic,rwd,unknown,al,14.0,11.813037464800539
22990,lexus,is 250,unknown,6 cylinders,gas,automatic,unknown,sedan,al,11.0,11.191714185307065
7950,toyota,corolla,good,4 cylinders,gas,automatic,fwd,unknown,al,19.0,12.152228732658054
12694,kia,sorento,unknown,unknown,gas,automatic,unknown,unknown,al,8.0,11.573691253292791
27800,chevrolet,impala,like new,6 cylinders,gas,automatic,fwd,sedan,al,7.0,9.736310733068626
12950,ford,taurus limited,excellent,6 cylinders,gas,automatic,fwd,sedan,al,11.0,11.422015589610385
8450,nissan,maxima 3.5 sv,good,6 cylinders,gas,automatic,unknown,unknown,al,16.0,12.161943103767912
25450,ford,mustang gt premium,like new,8 cylinders,gas,manual,rwd,unknown,al,8.0,11.642803943821766
23450,ford,mustang gt,excellent,8 cylinders,gas,manual,unknown,unknown,al,11.0,11.219761728949209
18450,ford,mustang gt,excellent,8 cylinders,gas,manual,rwd,unknown,al,12.0,11.843631106697105
16900,ford,f250,unknown,unknown,gas,automatic,unknown,unknown,al,13.0,11.904974309480181
22900,ford,f350,unknown,unknown,gas,automatic,unknown,unknown,al,13.0,12.013706813470414
19900,ford,f250,unknown,unknown,gas,automatic,unknown,unknown,al,11.0,11.891368749982085
21900,ford,f350,unknown,unknown,gas,automatic,unknown,unknown,al,12.0,12.10625783509458
22900,ford,f250,unknown,unknown,gas,automatic,unknown,unknown,al,9.0,11.989165855127435
13450,dodge,magnum srt8,excellent,8 cylinders,gas,automatic,unknown,wagon,al,19.0,11.808144066308667
12900,chevrolet,tahoe,unknown,8 cylinders,gas,automatic,4wd,unknown,al,17.0,12.168931368849492
24900,ford,f250,unknown,unknown,gas,automatic,unknown,unknown,al,13.0,11.951186847493476
6950,nissan,quest,unknown,unknown,gas,automatic,unknown,unknown,al,14.0,10.904927929451965
4488,ford,f350 dually utility,good,8 cylinders,gas,automatic,rwd,truck,al,24.0,12.206077645517674
15590,,Scion iM Hatchback 4D,good,unknown,other,other,fwd,hatchback,al,9.0,11.080972634024961
10989,cadillac,cts sedan,unknown,6 cylinders,gas,automatic,unknown,sedan,al,13.0,11.693670780147814
7500,toyota,prius,good,4 cylinders,gas,automatic,fwd,hatchback,al,12.0,11.72131267504246
24990,acura,mdx sh-awd sport utility,good,6 cylinders,gas,automatic,unknown,SUV,al,11.0,10.866604616761784
30590,dodge,challenger gt coupe 2d,good,6 cylinders,gas,other,unknown,coupe,al,7.0,10.118235963061956
38590,acura,mdx sh-awd w/technology,good,unknown,other,other,unknown,other,al,6.0,9.60958618027043
